0.000000000000000000e+00,-1.656383231725767624e+00,-1.393688932117841839e+00,-1.701929243637551048e+00,-3.111086234210175050e+00,-8.621509127004445272e-01,-7.193006611530407268e-02,0.000000000000000000e+00
2.000000000000000042e-03,-1.662438678816448911e+00,-1.393408087715077848e+00,-1.705826285873257797e+00,-3.107866630023015997e+00,-8.681886582751312531e-01,-7.132067759943905294e-02,0.000000000000000000e+00
4.000000000000000083e-03,-1.668541619186351355e+00,-1.393210146358348167e+00,-1.709680759401074335e+00,-3.104599473072822136e+00,-8.742740346377851912e-01,-7.071595279555950575e-02,0.000000000000000000e+00
6.000000000000000125e-03,-1.674675225372494136e+00,-1.393066550040751750e+00,-1.713491517380246965e+00,-3.101316853006511387e+00,-8.803901661268003220e-01,-7.011435049814085385e-02,0.000000000000000000e+00
8.000000000000000167e-03,-1.680839224587160619e+00,-1.392977359727640918e+00,-1.717258579808985886e+00,-3.098018703884180880e+00,-8.865367812934847880e-01,-6.951586038063654882e-02,0.000000000000000000e+00
1.000000000000000021e-02,-1.687033164101577665e+00,-1.392942706000777076e+00,-1.720981902365367189e+00,-3.094704942899787259e+00,-8.927134272960749461e-01,-6.892047878328616539e-02,0.000000000000000000e+00
1.200000000000000025e-02,-1.693256577220165093e+00,-1.392962710138090587e+00,-1.724661439036449639e+00,-3.091375499142243299e+00,-8.989196373108514493e-01,-6.832820153215589387e-02,0.000000000000000000e+00
1.400000000000000029e-02,-1.699508984995013572e+00,-1.393037485377412343e+00,-1.728297141012524074e+00,-3.088030313336947330e+00,-9.051549322480253457e-01,-6.773902397448555712e-02,0.000000000000000000e+00
1.600000000000000033e-02,-1.705789896439612763e+00,-1.393167136730845579e+00,-1.731888956786692857e+00,-3.084669337929458521e+00,-9.114188209654729977e-01,-6.715294098048758820e-02,0.000000000000000000e+00
1.800000000000000211e-02,-1.712098808761697732e+00,-1.393351760801657013e+00,-1.735436832257436279e+00,-3.081292537163946132e+00,-9.177108005016322290e-01,-6.656994694511349231e-02,0.000000000000000000e+00
2.000000000000000042e-02,-1.718435207610029769e+00,-1.393591445608645119e+00,-1.738940710830383152e+00,-3.077899887154238456e+00,-9.240303563223479788e-01,-6.599003579025131128e-02,0.000000000000000000e+00
2.199999999999999872e-02,-1.724798567334750343e+00,-1.393886270418129181e+00,-1.742400533519365524e+00,-3.074491375947252081e+00,-9.303769625812998711e-01,-6.541320096734581924e-02,0.000000000000000000e+00
2.400000000000000050e-02,-1.731188351260933844e+00,-1.394236305583700375e+00,-1.745816239046805940e+00,-3.071067003578618060e+00,-9.367500823936428800e-01,-6.483943546043993700e-02,0.000000000000000000e+00
2.600000000000000228e-02,-1.737604011974988483e+00,-1.394641612393928920e+00,-1.749187763943436780e+00,-3.067626782120322915e+00,-9.431491681225093737e-01,-6.426873178962991262e-02,0.000000000000000000e+00
2.800000000000000058e-02,-1.744044991623509011e+00,-1.395102242928171421e+00,-1.752515042647377230e+00,-3.064170735720203265e+00,-9.495736616779705264e-01,-6.370108201492831468e-02,0.000000000000000000e+00
2.999999999999999889e-02,-1.750510722224104310e+00,-1.395618239920596304e+00,-1.755798007602599631e+00,-3.060698900633146646e+00,-9.560229948279893586e-01,-6.313647774053166017e-02,0.000000000000000000e+00
3.200000000000000067e-02,-1.757000625987801934e+00,-1.396189636632584774e+00,-1.759036589356791636e+00,-3.057211325243859967e+00,-9.624965895209570688e-01,-6.257491011947943771e-02,0.000000000000000000e+00
3.400000000000000244e-02,-1.763514115652486947e+00,-1.396816456733599443e+00,-1.762230716658620855e+00,-3.053708070081102566e+00,-9.689938582192809680e-01,-6.201636985870143809e-02,0.000000000000000000e+00
3.600000000000000422e-02,-1.770050594826895196e+00,-1.397498714190636093e+00,-1.765380316554423290e+00,-3.050189207823281290e+00,-9.755142042435305250e-01,-6.146084722444145054e-02,0.000000000000000000e+00
3.799999999999999906e-02,-1.776609458344617032e+00,-1.398236413166342063e+00,-1.768485314484320670e+00,-3.046654823295317005e+00,-9.820570221266115007e-01,-6.090833204804794315e-02,0.000000000000000000e+00
4.000000000000000083e-02,-1.783190092627555012e+00,-1.399029547925877637e+00,-1.771545634377759582e+00,-3.043105013456738561e+00,-9.886216979773984059e-01,-6.035881373212191592e-02,0.000000000000000000e+00
4.200000000000000261e-02,-1.789791876058256292e+00,-1.399878102752589060e+00,-1.774561198748492830e+00,-3.039539887380932282e+00,-9.952076098532562920e-01,-5.981228125701004705e-02,0.000000000000000000e+00
4.399999999999999745e-02,-1.796414179360532382e+00,-1.400782051872539569e+00,-1.777531928788993243e+00,-3.035959566225531425e+00,-1.001814128140857241e+00,-5.926872318763162090e-02,0.000000000000000000e+00
4.599999999999999922e-02,-1.789644499006504352e+00,-1.399857318720270749e+00,-1.774495757379387806e+00,-3.039619599152548979e+00,-9.950605817059574587e-01,-5.982434024417038892e-02,0.000000000000000000e+00
4.800000000000000100e-02,-1.782896695226395600e+00,-1.398991790770340415e+00,-1.771411650859626263e+00,-3.043263437990834319e+00,-9.883290050961995865e-01,-6.038311942301358148e-02,0.000000000000000000e+00
5.000000000000000278e-02,-1.776171030498387982e+00,-1.398184177624816948e+00,-1.768280780192954760e+00,-3.046891265072602994e+00,-9.816196583482436067e-01,-6.094501878831636715e-02,0.000000000000000000e+00
5.200000000000000455e-02,-1.769468157941733066e+00,-1.397434492326549593e+00,-1.765103229151294251e+00,-3.050502966291245066e+00,-9.749331949150097376e-01,-6.151005043801267835e-02,0.000000000000000000e+00
5.399999999999999939e-02,-1.762788732295375693e+00,-1.396742740240490610e+00,-1.761879078814052813e+00,-3.054098439067236548e+00,-9.682702698689426013e-01,-6.207822566215995264e-02,0.000000000000000000e+00
5.600000000000000117e-02,-1.756133399061571732e+00,-1.396108915868118805e+00,-1.758608408658322686e+00,-3.057677594088833217e+00,-9.616315290321671982e-01,-6.264955527659850365e-02,0.000000000000000000e+00
5.800000000000000294e-02,-1.749502794117027138e+00,-1.395533003017147555e+00,-1.755291296395810052e+00,-3.061240355308131100e+00,-9.550176085875653476e-01,-6.322404962157616992e-02,0.000000000000000000e+00
5.999999999999999778e-02,-1.742897543319637643e+00,-1.395014974916621187e+00,-1.751927817865386539e+00,-3.064786659943263381e+00,-9.484291346853332971e-01,-6.380171855534572112e-02,0.000000000000000000e+00
6.199999999999999956e-02,-1.736318262126186340e+00,-1.394554794341692716e+00,-1.748518046925078950e+00,-3.068316458470761621e+00,-9.418667230605046736e-01,-6.438257144817118027e-02,0.000000000000000000e+00
6.400000000000000133e-02,-1.729765555222169349e+00,-1.394152413748168895e+00,-1.745062055343398866e+00,-3.071829714608075523e+00,-9.353309786626170519e-01,-6.496661717676567582e-02,0.000000000000000000e+00
6.600000000000000311e-02,-1.723240016164340194e+00,-1.393807775416720185e+00,-1.741559912689976564e+00,-3.075326405286372022e+00,-9.288224952981086746e-01,-6.555386411917155098e-02,0.000000000000000000e+00
6.800000000000000488e-02,-1.716742227036534008e+00,-1.393520811606586918e+00,-1.738011686225517716e+00,-3.078806520613748710e+00,-9.223418552860067621e-01,-6.614432015009238941e-02,0.000000000000000000e+00
7.000000000000000666e-02,-1.710272758119295133e+00,-1.393291444718652627e+00,-1.734417440791050646e+00,-3.082270063829013917e+00,-9.158896291274352119e-01,-6.673799263668576953e-02,0.000000000000000000e+00
7.200000000000000844e-02,-1.703832167573818612e+00,-1.393119587467718246e+00,-1.730777238696429965e+00,-3.085717051246214648e+00,-9.094663751894486170e-01,-6.733488843482356156e-02,0.000000000000000000e+00
7.399999999999999634e-02,-1.697421001140656749e+00,-1.393005143063779316e+00,-1.727091139608090131e+00,-3.089147512190114853e+00,-9.030726394036425742e-01,-6.793501388582769140e-02,0.000000000000000000e+00
7.599999999999999811e-02,-1.702766307374846466e+00,-1.392521572594911605e+00,-1.718092237970459513e+00,-3.098937999331297544e+00,-9.084034286377044021e-01,-6.743515297428882838e-02,1.000000000000000000e+00
7.799999999999999989e-02,-1.709022682492497225e+00,-1.392202853699644027e+00,-1.709594492564314061e+00,-3.108111109105553993e+00,-9.146429104843787350e-01,-6.685352826048432395e-02,1.000000000000000000e+00
8.000000000000000167e-02,-1.716145959233658314e+00,-1.392024558324448380e+00,-1.701702799571310543e+00,-3.116579483128632866e+00,-9.217471524980420661e-01,-6.619815071155538133e-02,1.000000000000000000e+00
8.200000000000000344e-02,-1.724080825479968659e+00,-1.391990919923033809e+00,-1.694491621106270607e+00,-3.124258653237404371e+00,-9.296610581342316104e-01,-6.547645202337344650e-02,1.000000000000000000e+00
8.400000000000000522e-02,-1.732762847978878362e+00,-1.392104628880622030e+00,-1.688029215847755893e+00,-3.131071482998015743e+00,-9.383204314607396235e-01,-6.469660103314492372e-02,1.000000000000000000e+00
8.600000000000000699e-02,-1.742118728404179029e+00,-1.392366857982272332e+00,-1.682376828251880285e+00,-3.136949113538361811e+00,-9.476522282061753399e-01,-6.386734340817946942e-02,1.000000000000000000e+00
8.799999999999999489e-02,-1.752066518090337421e+00,-1.392777135808475508e+00,-1.677588084863709250e+00,-3.141831837932291371e+00,-9.575747665451780355e-01,-6.299786568950879739e-02,1.000000000000000000e+00
8.999999999999999667e-02,-1.762516037891886267e+00,-1.393333245798743958e+00,-1.673708454418439739e+00,-3.145669883454800697e+00,-9.679981429060799947e-01,-6.209765580604195007e-02,1.000000000000000000e+00
9.199999999999999845e-02,-1.773369521428672657e+00,-1.394031159660100716e+00,-1.670774781846745105e+00,-3.148424077474674121e+00,-9.788248711827729487e-01,-6.117636417674734289e-02,1.000000000000000000e+00
9.400000000000000022e-02,-1.784522488116915495e+00,-1.394865011690143985e+00,-1.668814906117290109e+00,-3.150066375689580145e+00,-9.899507518583106069e-01,-6.024366911572084926e-02,1.000000000000000000e+00
9.600000000000000200e-02,-1.795864838940258945e+00,-1.395827118573010894e+00,-1.667847370508445337e+00,-3.150580235440193722e+00,-1.001265964092148852e+00,-5.930914991524461471e-02,1.000000000000000000e+00
9.800000000000000377e-02,-1.807282154141639730e+00,-1.396908046687778571e+00,-1.667881231975547829e+00,-3.149960822215434941e+00,-1.012656360034469571e+00,-5.838217046229463025e-02,1.000000000000000000e+00
1.000000000000000056e-01,-1.818657159247383914e+00,-1.398096726180046101e+00,-1.668915973890887861e+00,-3.148215043753222808e+00,-1.024004927842571133e+00,-5.747177558660070129e-02,1.000000000000000000e+00
1.020000000000000073e-01,-1.829871315353472916e+00,-1.399380608265085257e+00,-1.670941523751484858e+00,-3.145361412816141566e+00,-1.035193379371376565e+00,-5.658660159741819851e-02,1.000000000000000000e+00
1.040000000000000091e-01,-1.840806482465485505e+00,-1.400745859739351395e+00,-1.673938374671056550e+00,-3.141429746202656137e+00,-1.046103811349569757e+00,-5.573480170231689262e-02,1.000000000000000000e+00
1.059999999999999970e-01,-1.851346601552428917e+00,-1.402177586724489000e+00,-1.677877806801770788e+00,-3.136460713297094305e+00,-1.056620385700531850e+00,-5.492398627401831601e-02,1.000000000000000000e+00
1.079999999999999988e-01,-1.861379342024817252e+00,-1.403660078430579272e+00,-1.682722202459856042e+00,-3.130505252020221008e+00,-1.066630975698883432e+00,-5.416117729169778877e-02,1.000000000000000000e+00
1.100000000000000006e-01,-1.870797666250007429e+00,-1.405177061284665463e+00,-1.688425446818281550e+00,-3.123623873119484529e+00,-1.076028729541177231e+00,-5.345277576834401440e-02,1.000000000000000000e+00
1.120000000000000023e-01,-1.879501270709456717e+00,-1.406711954107148888e+00,-1.694933404696403079e+00,-3.115885875209035483e+00,-1.084713510890232824e+00,-5.280454060617086054e-02,1.000000000000000000e+00
1.140000000000000041e-01,-1.887397873421735151e+00,-1.408248116024120034e+00,-1.702184463284808214e+00,-3.107368492878043842e+00,-1.092593185965355929e+00,-5.222157710131732078e-02,1.000000000000000000e+00
1.160000000000000059e-01,-1.894404328111156000e+00,-1.409769080305233846e+00,-1.710110130601705691e+00,-3.098155998718504112e+00,-1.099584737604320850e+00,-5.170833323640847828e-02,1.000000000000000000e+00
